,iic,n_iic,label,prior
GO:0032960,13.662305302251045,0.9883912795705987,regulation of inositol trisphosphate biosynthetic process,BIOP
GO:0051168,11.707292757024355,0.8469570700133868,nuclear export,BIOP
GO:0061537,13.822769974444292,1.0,"glycine secretion, neurotransmission",BIOP
GO:0034036,13.659271242161413,0.9881717823138809,purine ribonucleoside bisphosphate biosynthetic process,BIOP
GO:0046170,13.822769974444292,1.0,methanol catabolic process,BIOP
GO:1901735,13.559735568610497,0.9809709337332463,(R)-mevalonic acid metabolic process,BIOP
GO:1904000,13.707292757024357,0.9916458699932481,positive regulation of eating behavior,BIOP
GO:0006631,11.034274079638003,0.7982679376158546,fatty acid metabolic process,BIOP
GO:0031638,13.33734314727405,0.9648820874493531,zymogen activation,BIOP
GO:0061325,13.822769974444292,1.0,cell proliferation involved in outflow tract morphogenesis,BIOP
GO:0010182,13.237807473723135,0.9576812388687187,sugar mediated signaling pathway,BIOP
GO:0006782,13.559735568610497,0.9809709337332463,protoporphyrinogen IX biosynthetic process,BIOP
GO:0006659,13.822769974444292,1.0,phosphatidylserine biosynthetic process,BIOP
GO:0090112,13.822769974444292,1.0,COPII vesicle uncoating,BIOP
GO:0072637,13.822769974444292,1.0,interleukin-32 production,BIOP
GO:0062095,13.822769974444292,1.0,endoplasmic reticulum-peroxisome tethering,BIOP
GO:0019349,13.600377553107844,0.9839111537161068,ribitol metabolic process,BIOP
GO:1900098,13.697239092360434,0.9909185436554365,regulation of plasma cell differentiation,BIOP
GO:0075192,13.822769974444292,1.0,haustorium mother cell formation,BIOP
GO:0038034,13.460199895059583,0.9737700851526118,signal transduction in absence of ligand,BIOP
GO:0032733,13.822769974444292,1.0,positive regulation of interleukin-10 production,BIOP
GO:1903751,13.775464259665934,0.996577696448265,negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide,BIOP
GO:0039522,13.822769974444292,1.0,symbiont-mediated suppression of host mRNA export from nucleus,BIOP
GO:0042311,13.085804380278086,0.9466846662768232,vasodilation,BIOP
GO:1990431,13.822769974444292,1.0,priRNA 3'-end processing,BIOP
GO:1905908,13.822769974444292,1.0,positive regulation of amyloid fibril formation,BIOP
GO:0014859,13.685266450694357,0.9900523900778098,negative regulation of skeletal muscle cell proliferation,BIOP
GO:0051838,13.822769974444292,1.0,cytolysis by host of symbiont cells,BIOP
GO:0051280,13.772143901374324,0.9963374871199069,negative regulation of release of sequestered calcium ion into cytosol,BIOP
GO:0060434,13.822769974444292,1.0,bronchus morphogenesis,BIOP
GO:0072199,13.460199895059583,0.9737700851526118,regulation of mesenchymal cell proliferation involved in ureter development,BIOP
GO:1902679,12.766186446077924,0.9235620986010914,negative regulation of RNA biosynthetic process,BIOP
GO:0090596,12.144698069331653,0.8786008948846665,sensory organ morphogenesis,BIOP
GO:0060476,13.822769974444292,1.0,protein localization involved in acrosome reaction,BIOP
GO:0032099,13.71585477052778,0.9922652837228589,negative regulation of appetite,BIOP
GO:0046854,13.571231207448328,0.98180257882747,phosphatidylinositol phosphate biosynthetic process,BIOP
GO:0035691,13.822769974444292,1.0,macrophage migration inhibitory factor signaling pathway,BIOP
GO:0006740,13.621136113274641,0.9854129192960287,NADPH regeneration,BIOP
GO:0046258,13.822769974444292,1.0,"anaerobic 2,4,6-trinitrotoluene catabolic process",BIOP
GO:0000053,13.822769974444292,1.0,argininosuccinate metabolic process,BIOP
GO:1904565,13.630124896501895,0.9860632074252439,response to 1-oleoyl-sn-glycerol 3-phosphate,BIOP
GO:0061680,13.822769974444292,1.0,Entner-Doudoroff pathway through gluconate to D-glyceraldehyde,BIOP
GO:0044149,13.237807473723135,0.9576812388687187,positive regulation of formation of structure involved in a symbiotic process,BIOP
GO:0002267,13.822769974444292,1.0,follicular dendritic cell activation involved in immune response,BIOP
GO:1905044,13.50084187955693,0.9767103051354724,regulation of Schwann cell proliferation involved in axon regeneration,BIOP
GO:0002131,13.822769974444292,1.0,wobble position cytosine ribose methylation,BIOP
GO:0140056,12.085804380278086,0.8743402662868927,organelle localization by membrane tethering,BIOP
GO:0071320,13.822769974444292,1.0,cellular response to cAMP,BIOP
GO:0043555,12.964788979316719,0.9379298797047322,regulation of translation in response to stress,BIOP
GO:0002387,13.33734314727405,0.9648820874493531,immune response in gut-associated lymphoid tissue,BIOP
GO:1904926,13.630124896501895,0.9860632074252439,response to palmitoleic acid,BIOP
GO:1905109,13.533263357249307,0.9790558174859143,regulation of pulmonary blood vessel remodeling,BIOP
GO:0097438,13.50084187955693,0.9767103051354724,exit from dormancy,BIOP
GO:0048298,13.822769974444292,1.0,positive regulation of isotype switching to IgA isotypes,BIOP
GO:0110015,13.822769974444292,1.0,positive regulation of elastin catabolic process,BIOP
GO:0110138,13.822769974444292,1.0,positive regulation of imaginal disc-derived leg joint morphogenesis,BIOP
GO:0160058,13.822769974444292,1.0,plant endodermal cell differentiation,BIOP
GO:0061964,13.822769974444292,1.0,negative regulation of entry into reproductive diapause,BIOP
GO:0061960,13.822769974444292,1.0,regulation of heme oxygenase activity,BIOP
GO:0008653,13.533263357249307,0.9790558174859143,lipopolysaccharide metabolic process,BIOP
GO:1900138,13.822769974444292,1.0,negative regulation of phospholipase A2 activity,BIOP
GO:2000105,13.547135531830865,0.9800593916325727,positive regulation of DNA-templated DNA replication,BIOP
GO:1904140,13.822769974444292,1.0,negative regulation of microglial cell migration,BIOP
GO:0002627,13.822769974444292,1.0,positive regulation of T cell antigen processing and presentation,BIOP
GO:0019635,13.822769974444292,1.0,2-aminoethylphosphonate catabolic process,BIOP
GO:0031173,13.822769974444292,1.0,otolith mineralization completed early in development,BIOP
GO:0097254,12.948300856528151,0.936737056354633,renal tubular secretion,BIOP
GO:0090092,12.670766880999242,0.916659027418174,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,BIOP
GO:0044313,13.822769974444292,1.0,protein K6-linked deubiquitination,BIOP
GO:2000469,13.822769974444292,1.0,negative regulation of peroxidase activity,BIOP
GO:0002595,13.50084187955693,0.9767103051354724,regulation of antigen processing and presentation of peptide antigen via MHC class Ib,BIOP
GO:1903017,13.822769974444292,1.0,positive regulation of exo-alpha-sialidase activity,BIOP
GO:1900029,13.822769974444292,1.0,positive regulation of ruffle assembly,BIOP
GO:0001697,13.822769974444292,1.0,histamine-induced gastric acid secretion,BIOP
GO:0032597,13.740307814252319,0.9940343244990382,B cell receptor transport into membrane raft,BIOP
GO:1904851,13.822769974444292,1.0,positive regulation of establishment of protein localization to telomere,BIOP
GO:0060437,13.822769974444292,1.0,lung growth,BIOP
GO:0003132,13.822769974444292,1.0,mesodermal-endodermal cell signaling involved in heart induction,BIOP
GO:1900999,13.822769974444292,1.0,nitrobenzene biosynthetic process,BIOP
GO:0039636,13.685266450694357,0.9900523900778098,suppression by virus of host cell wall biogenesis,BIOP
GO:0061986,13.744767462443019,0.9943569550715605,negative regulation of transcription by glucose,BIOP
GO:0060668,13.822769974444292,1.0,regulation of branching involved in salivary gland morphogenesis by extracellular matrix-epithelial cell signaling,BIOP
GO:0001558,11.272572891883812,0.8155075222060907,regulation of cell growth,BIOP
GO:0015791,12.65284497300198,0.9153624777374373,polyol transmembrane transport,BIOP
GO:0097104,13.822769974444292,1.0,postsynaptic membrane assembly,BIOP
GO:1902952,13.822769974444292,1.0,positive regulation of dendritic spine maintenance,BIOP
GO:0048785,13.822769974444292,1.0,hatching gland development,BIOP
GO:0008015,13.33734314727405,0.9648820874493531,blood circulation,BIOP
GO:0090594,13.822769974444292,1.0,inflammatory response to wounding,BIOP
GO:0000951,13.822769974444292,1.0,methionine catabolic process to 3-methylthiopropanol,BIOP
GO:1904414,13.822769974444292,1.0,positive regulation of cardiac ventricle development,BIOP
GO:0051542,13.822769974444292,1.0,elastin biosynthetic process,BIOP
GO:0043491,13.822769974444292,1.0,phosphatidylinositol 3-kinase/protein kinase B signal transduction,BIOP
GO:0071433,13.822769974444292,1.0,cell wall repair,BIOP
GO:1901745,13.533263357249307,0.9790558174859143,prephenate(2-) metabolic process,BIOP
GO:0097105,13.822769974444292,1.0,presynaptic membrane assembly,BIOP
GO:0006222,13.750620188688456,0.9947803670400921,UMP biosynthetic process,BIOP
GO:0006179,13.822769974444292,1.0,guanosine salvage,BIOP
GO:0010631,12.015415052386688,0.8692479925948949,epithelial cell migration,BIOP
GO:0042402,11.986268706727172,0.8671394177062581,biogenic amine catabolic process,BIOP
GO:0002709,12.600377553107844,0.9115667537261763,regulation of T cell mediated immunity,BIOP
GO:0031348,11.159804961721862,0.807349393960418,negative regulation of defense response,BIOP
GO:0019600,13.122330256303199,0.9493271088619666,toluene oxidation,BIOP
GO:0060735,13.822769974444292,1.0,regulation of eIF2 alpha phosphorylation by dsRNA,BIOP
GO:0061871,13.822769974444292,1.0,negative regulation of hepatic stellate cell migration,BIOP
GO:0002444,12.144698069331653,0.8786008948846665,myeloid leukocyte mediated immunity,BIOP
GO:1904428,13.822769974444292,1.0,negative regulation of tubulin deacetylation,BIOP
GO:0090200,13.822769974444292,1.0,positive regulation of release of cytochrome c from mitochondria,BIOP
GO:0061959,13.822769974444292,1.0,response to (R)-carnitine,BIOP
GO:1901198,13.822769974444292,1.0,positive regulation of calcium ion transport into cytosol involved in cellular response to calcium ion,BIOP
GO:0052837,13.822769974444292,1.0,thiazole biosynthetic process,BIOP
GO:1901861,12.237807473723135,0.8853368388787881,regulation of muscle tissue development,BIOP
GO:0046492,13.50084187955693,0.9767103051354724,heme B metabolic process,BIOP
GO:0060788,12.122330256303199,0.876982708872036,ectodermal placode formation,BIOP
GO:0021779,13.822769974444292,1.0,oligodendrocyte cell fate commitment,BIOP
GO:0140891,13.822769974444292,1.0,tRNA-derived regulatory ncRNA processing,BIOP
GO:0043102,13.51791539291587,0.977945478215145,amino acid salvage,BIOP
GO:0033386,13.822769974444292,1.0,geranylgeranyl diphosphate biosynthetic process,BIOP
GO:0018919,13.822769974444292,1.0,"gamma-1,2,3,4,5,6-hexachlorocyclohexane metabolic process",BIOP
GO:0002013,13.822769974444292,1.0,detection of carbon dioxide by vasomotor center,BIOP
GO:2000086,13.822769974444292,1.0,positive regulation of mesenchymal to epithelial transition involved in mesonephros morphogenesis,BIOP
GO:0070142,13.533263357249307,0.9790558174859143,synaptic vesicle budding,BIOP
GO:1990892,13.822769974444292,1.0,mitotic chromosome arm condensation,BIOP
GO:0002012,13.65284497300198,0.9877068777273679,vasoconstriction of artery involved in chemoreceptor response to lowering of systemic arterial blood pressure,BIOP
GO:0098530,13.822769974444292,1.0,positive regulation of strand invasion,BIOP
GO:1905591,13.662305302251045,0.9883912795705987,regulation of optical nerve axon regeneration,BIOP
GO:0032375,13.481733056609224,0.9753278888048068,negative regulation of cholesterol transport,BIOP
GO:0072667,13.822769974444292,1.0,maintenance of protein location in vacuole,BIOP
GO:0042848,13.72966057005281,0.9932640560058784,sorbose catabolic process,BIOP
GO:0042023,13.822769974444292,1.0,DNA endoreduplication,BIOP
GO:1904122,13.822769974444292,1.0,positive regulation of fatty acid beta-oxidation by octopamine signaling pathway,BIOP
GO:1902683,12.685266450694357,0.9177079900878793,regulation of receptor localization to synapse,BIOP
GO:0046469,13.65284497300198,0.9877068777273679,platelet activating factor metabolic process,BIOP
GO:0045016,13.744767462443019,0.9943569550715605,mitochondrial magnesium ion transmembrane transport,BIOP
GO:0071489,13.616319096976866,0.9850644351422244,cellular response to red or far red light,BIOP
GO:0071494,13.822769974444292,1.0,cellular response to UV-C,BIOP
GO:0060762,13.685266450694357,0.9900523900778098,regulation of branching involved in mammary gland duct morphogenesis,BIOP
GO:0141042,13.822769974444292,1.0,symbiont-mediated cAMP intoxication of host cell,BIOP
GO:1900227,13.822769974444292,1.0,positive regulation of NLRP3 inflammasome complex assembly,BIOP
GO:0048448,13.822769974444292,1.0,stamen morphogenesis,BIOP
GO:0080151,13.822769974444292,1.0,positive regulation of salicylic acid mediated signaling pathway,BIOP
GO:0006982,13.670766880999242,0.9890034274081045,response to lipid hydroperoxide,BIOP
GO:0022037,13.822769974444292,1.0,metencephalon development,BIOP
GO:0003049,13.822769974444292,1.0,regulation of systemic arterial blood pressure by capillary fluid shift,BIOP
GO:0046445,13.407732475165448,0.9699743611413508,benzyl isoquinoline alkaloid metabolic process,BIOP
GO:1904666,12.237807473723135,0.8853368388787881,regulation of ubiquitin protein ligase activity,BIOP
GO:2000659,13.581761874940497,0.9825644136486845,regulation of interleukin-1-mediated signaling pathway,BIOP
GO:0016045,13.71585477052778,0.9922652837228589,detection of bacterium,BIOP
GO:1902612,13.559735568610497,0.9809709337332463,regulation of anti-Mullerian hormone signaling pathway,BIOP
GO:0010395,13.353284691143072,0.9660353688754707,rhamnogalacturonan I metabolic process,BIOP
GO:0009800,13.822769974444292,1.0,cinnamic acid biosynthetic process,BIOP
GO:0042699,13.822769974444292,1.0,follicle-stimulating hormone signaling pathway,BIOP
GO:0035192,13.822769974444292,1.0,nuclear cortical migration,BIOP
GO:0061987,13.778375855085839,0.9967883340719313,negative regulation of transcription from RNA polymerase II promoter by glucose,BIOP
GO:0097335,13.822769974444292,1.0,response to quetiapine,BIOP
GO:0075521,13.822769974444292,1.0,microtubule-dependent intracellular transport of viral material towards nucleus,BIOP
GO:0051042,13.822769974444292,1.0,negative regulation of calcium-independent cell-cell adhesion,BIOP
GO:0009828,13.707292757024357,0.9916458699932481,plant-type cell wall loosening,BIOP
GO:0106216,13.822769974444292,1.0,positive regulation of vesicle fusion with Golgi apparatus,BIOP
GO:0014020,13.822769974444292,1.0,primary neural tube formation,BIOP
GO:0014746,13.559735568610497,0.9809709337332463,regulation of tonic skeletal muscle contraction,BIOP
GO:0035491,13.822769974444292,1.0,positive regulation of leukotriene production involved in inflammatory response,BIOP
GO:1901334,10.868573664057417,0.7862804404725949,lactone metabolic process,BIOP
GO:0090366,13.822769974444292,1.0,positive regulation of mRNA modification,BIOP
GO:0019042,13.822769974444292,1.0,viral latency,BIOP
GO:1903237,13.822769974444292,1.0,negative regulation of leukocyte tethering or rolling,BIOP
GO:0002885,13.559735568610497,0.9809709337332463,positive regulation of hypersensitivity,BIOP
GO:0090206,13.740307814252319,0.9940343244990382,negative regulation of cholesterol metabolic process,BIOP
GO:0007421,13.822769974444292,1.0,stomatogastric nervous system development,BIOP
GO:0018989,13.822769974444292,1.0,apolysis,BIOP
GO:0033121,13.64219772880247,0.9869366092342081,regulation of purine nucleotide catabolic process,BIOP
